20,MYTPP$19,MYTPP$20,103.7081909,0.885268331,103.594895,1.214773229,Sea,Port : MYTPP<br/>Aging : 42<br/>,"MYTPP
Aging : 42
",0.318181818,To MYTPP<br/>15 CNTR<br/>,1
20,HKHKG$19,HKHKG$20,114.1683769,22.28875608,114.1683769,22.28875608,Sea,Port : HKHKG<br/>Aging : 34<br/>,"HKHKG
Aging : 34
",0.257575758,To HKHKG<br/>63 CNTR<br/>,1
20,SGSIN$19,SGSIN$20,103.7081909,0.885268331,103.7464714,1.035569749,Sea,Port : SGSIN<br/>Aging : 47<br/>,"SGSIN
Aging : 47
",0.356060606,To SGSIN<br/>96 CNTR<br/>,1
11,MYPKG$10,MYPKG$11,105.1734924,-2.103140982,105.064656,-2.100891981,Sea,Port : MYPKG<br/>Aging : 9<br/>,"MYPKG
Aging : 9
",0.068181818,To MYPKG<br/>10 CNTR<br/>,1
11,MYTPP$10,MYTPP$11,105.1734924,-2.103140982,105.064656,-2.100891981,Sea,Port : MYTPP<br/>Aging : 42<br/>,"MYTPP
Aging : 42
",0.318181818,To MYTPP<br/>15 CNTR<br/>,1
11,HKHKG$10,HKHKG$11,113.8015366,22.39547542,113.8169881,22.39039648,Sea,Port : HKHKG<br/>Aging : 34<br/>,"HKHKG
Aging : 34
",0.257575758,To HKHKG<br/>63 CNTR<br/>,1
11,SGSIN$10,SGSIN$11,105.1734924,-2.103140982,105.064656,-2.100891981,Sea,Port : SGSIN<br/>Aging : 47<br/>,"SGSIN
Aging : 47
",0.356060606,To SGSIN<br/>96 CNTR<br/>,1
13,MYPKG$12,MYPKG$13,104.9695587,-2.005314078,104.4140625,-0.984819264,Sea,Port : MYPKG<br/>Aging : 9<br/>,"MYPKG
Aging : 9
",0.068181818,To MYPKG<br/>10 CNTR<br/>,1
13,MYTPP$12,MYTPP$13,104.9695587,-2.005314078,104.4140625,-0.984819264,Sea,Port : MYTPP<br/>Aging : 42<br/>,"MYTPP
Aging : 42
",0.318181818,To MYTPP<br/>15 CNTR<br/>,1
13,HKHKG$12,HKHKG$13,113.8794708,22.36753895,113.9309692,22.35131262,Sea,Port : HKHKG<br/>Aging : 34<br/>,"HKHKG
Aging : 34
",0.257575758,To HKHKG<br/>63 CNTR<br/>,1
13,SGSIN$12,SGSIN$13,104.9695587,-2.005314078,104.4140625,-0.984819264,Sea,Port : SGSIN<br/>Aging : 47<br/>,"SGSIN
Aging : 47
",0.356060606,To SGSIN<br/>96 CNTR<br/>,1
15,MYPKG$14,MYPKG$15,104.0734863,-0.602863632,104.0254211,-0.424343044,Sea,Port : MYPKG<br/>Aging : 9<br/>,"MYPKG
Aging : 9
",0.068181818,To MYPKG<br/>10 CNTR<br/>,1
15,MYTPP$14,MYTPP$15,104.0734863,-0.602863632,104.0254211,-0.424343044,Sea,Port : MYTPP<br/>Aging : 42<br/>,"MYTPP
Aging : 42
",0.318181818,To MYTPP<br/>15 CNTR<br/>,1
15,HKHKG$14,HKHKG$15,114.0473557,22.35385237,114.0722518,22.31987451,Sea,Port : HKHKG<br/>Aging : 34<br/>,"HKHKG
Aging : 34
",0.257575758,To HKHKG<br/>63 CNTR<br/>,1
15,SGSIN$14,SGSIN$15,104.0734863,-0.602863632,104.0254211,-0.424343044,Sea,Port : SGSIN<br/>Aging : 47<br/>,"SGSIN
Aging : 47
",0.356060606,To SGSIN<br/>96 CNTR<br/>,1
14,MYPKG$13,MYPKG$14,104.4140625,-0.984819264,104.0734863,-0.602863632,Sea,Port : MYPKG<br/>Aging : 9<br/>,"MYPKG
Aging : 9
",0.068181818,To MYPKG<br/>10 CNTR<br/>,1
14,MYTPP$13,MYTPP$14,104.4140625,-0.984819264,104.0734863,-0.602863632,Sea,Port : MYTPP<br/>Aging : 42<br/>,"MYTPP
Aging : 42
",0.318181818,To MYTPP<br/>15 CNTR<br/>,1
14,HKHKG$13,HKHKG$14,113.9309692,22.35131262,114.0473557,22.35385237,Sea,Port : HKHKG<br/>Aging : 34<br/>,"HKHKG
Aging : 34
",0.257575758,To HKHKG<br/>63 CNTR<br/>,1
14,SGSIN$13,SGSIN$14,104.4140625,-0.984819264,104.0734863,-0.602863632,Sea,Port : SGSIN<br/>Aging : 47<br/>,"SGSIN
Aging : 47
",0.356060606,To SGSIN<br/>96 CNTR<br/>,1
21,MYPKG$20,MYPKG$21,103.3978271,0.592148772,103.3322532,0.714107082,Sea,Port : MYPKG<br/>Aging : 9<br/>,"MYPKG
Aging : 9
",0.068181818,To MYPKG<br/>10 CNTR<br/>,1
21,MYTPP$20,MYTPP$21,103.594895,1.214773229,103.5566356,1.324837551,Sea,Port : MYTPP<br/>Aging : 42<br/>,"MYTPP
Aging : 42
",0.318181818,To MYTPP<br/>15 CNTR<br/>,1
21,HKHKG$20,HKHKG,114.1683769,22.28875608,114.1700935,22.29478685,Sea,Port : HKHKG<br/>Aging : 34<br/>,"HKHKG
Aging : 34
",0.257575758,To HKHKG<br/>63 CNTR<br/>,1
21,SGSIN$20,SGSIN$21,103.7464714,1.035569749,103.7493875,1.049647763,Sea,Port : SGSIN<br/>Aging : 47<br/>,"SGSIN
Aging : 47
",0.356060606,To SGSIN<br/>96 CNTR<br/>,1
